calibration,created,external_uid,finish_time,id,info_0,info_1,info_10,info_11,info_2,info_3,info_4_0,info_4_1,info_4_2,info_4_3,info_4_4,info_5,info_6,info_7,info_8,info_9,media_url,project_id,task_id,timeout,user_id,user_ip
,2020-08-30T11:38:30.025966,,2020-08-30T11:38:53.412065,36980,Yes,Cannot tell,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61640,,121.0,
,2020-08-30T11:38:53.524537,,2020-08-30T11:38:57.843136,36981,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61642,,121.0,
,2020-08-30T11:38:57.945432,,2020-08-30T11:39:03.949729,36982,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61644,,121.0,
,2020-08-30T11:39:04.058359,,2020-08-30T11:39:08.661193,36983,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61646,,121.0,
,2020-08-30T11:39:08.770039,,2020-08-30T11:39:14.726022,36984,Yes,Cannot tell,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61648,,121.0,
,2020-08-30T11:39:14.870953,,2020-08-30T11:39:39.840601,36985,Yes,Yes,Other,Not answered,Yes,No,,,,,,Not answered,5 or more,Yes,Yes,Street/ Square,,106,61650,,121.0,
,2020-08-30T11:39:39.950438,,2020-08-30T11:40:07.366840,36986,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61652,,121.0,
,2020-08-30T11:40:07.476491,,2020-08-30T11:40:09.778139,36987,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61654,,121.0,
,2020-08-30T11:40:09.876248,,2020-08-30T11:44:56.061643,36988,Yes,Yes,Other,Yes,Yes,No,,,,,,Not answered,4,Yes,Yes,Street/ Square,,106,61656,,121.0,
,2020-08-30T11:44:56.277515,,2020-08-30T11:45:25.295870,36989,Yes,Yes,Other,Yes,Yes,Yes,Cannot tell,,,,,Not sure,5 or more,Yes,Not answered,Not answered,,106,61658,,121.0,
,2020-08-30T11:45:25.408359,,2020-08-30T11:45:52.158067,36990,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61660,,121.0,
,2020-08-30T11:45:52.287089,,2020-08-30T11:45:56.215137,36991,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61662,,121.0,
,2020-08-30T11:45:56.354347,,2020-08-30T11:46:00.932844,36992,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61664,,121.0,
,2020-08-30T11:46:01.050413,,2020-08-30T11:47:03.603628,36993,Yes,Cannot tell,Other,Yes,Yes,No,,,,,,Not answered,5 or more,Yes,Yes,Hospital,,106,61666,,121.0,
,2020-08-30T11:47:04.060819,,2020-08-30T11:47:17.476598,36994,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61668,,121.0,
,2020-08-30T11:47:17.578971,,2020-08-30T11:48:03.163053,36995,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,No,Yes,Street/ Square,,106,61670,,121.0,
,2020-08-30T11:48:03.342604,,2020-08-30T11:49:33.114317,36996,Yes,Cannot tell,Other,Yes,Yes,No,,,,,,Not answered,5 or more,Yes,Not answered,Not answered,,106,61672,,121.0,
,2020-08-30T11:49:33.298450,,2020-08-30T11:49:41.942738,36997,,,,,,,,,,,,,,,,,,106,61674,,121.0,
,2020-08-30T11:49:42.153779,,2020-08-30T11:50:04.446848,36998,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,61676,,121.0,
,2020-08-30T11:50:04.573009,,2020-08-30T11:50:35.884017,36999,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,5 or more,No,Yes,Street/ Square,,106,61678,,121.0,
,2020-08-30T11:50:36.074171,,2020-08-30T11:52:12.556163,37000,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,3,Yes,Not answered,Not answered,,106,61680,,121.0,
,2020-08-30T11:52:12.751677,,2020-08-30T11:53:03.684079,37001,Yes,Yes,Other,Surely not,Yes,Yes,Scarf,Cloth,Surgical,,,Yes,5 or more,Yes,Not answered,Not answered,,106,61682,,121.0,
,2020-08-30T11:53:04.115665,,2020-08-30T11:53:11.829796,37002,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61684,,121.0,
,2020-08-30T11:53:11.967625,,2020-08-30T11:53:33.147550,37003,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61686,,121.0,
,2020-08-30T11:53:33.284038,,2020-08-30T11:54:00.255063,37004,Yes,Yes,Working,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,61688,,121.0,
,2020-08-30T11:54:00.402608,,2020-08-30T11:55:06.096417,37005,Yes,Yes,Other,Yes,Yes,Yes,Gasmask,,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,61690,,121.0,
,2020-08-30T11:55:06.352499,,2020-08-30T11:55:25.297011,37006,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,5 or more,No,Yes,Street/ Square,,106,61692,,121.0,
,2020-08-30T11:55:25.398940,,2020-08-30T11:58:11.487940,37007,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Other,,106,61694,,121.0,
,2020-08-30T11:58:12.024450,,2020-08-30T11:58:25.781292,37008,,,,,,,,,,,,,,,,,,106,61696,,121.0,
,2020-08-30T11:58:25.888427,,2020-08-30T11:58:28.802318,37009,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61698,,121.0,
,2020-08-30T11:58:28.934423,,2020-08-30T11:59:42.918318,37010,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,3,Yes,Yes,Other,,106,61700,,121.0,
,2020-08-30T11:59:43.071716,,2020-08-30T11:59:45.948023,37011,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61702,,121.0,
,2020-08-30T11:59:46.046364,,2020-08-30T11:59:55.015628,37012,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61704,,121.0,
,2020-08-30T11:59:55.449157,,2020-08-30T11:59:59.440441,37013,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61706,,121.0,
,2020-08-30T11:59:59.542101,,2020-08-30T12:00:24.905013,37014,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61708,,121.0,
,2020-08-30T12:00:25.028184,,2020-08-30T12:00:27.614967,37015,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61710,,121.0,
,2020-08-30T12:00:27.721616,,2020-08-30T12:02:48.612113,37016,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,2,Yes,Yes,Other,,106,61712,,121.0,
,2020-08-30T12:02:48.784478,,2020-08-30T12:03:51.341508,37017,Yes,Yes,Other,Yes,Yes,Yes,Cannot tell,,,,,Yes,5 or more,Yes,Yes,Cannot tell,,106,61714,,121.0,
,2020-08-30T12:03:51.492574,,2020-08-30T12:04:32.085644,37018,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,4,Yes,Yes,Street/ Square,,106,61716,,121.0,
,2020-08-30T12:04:32.543182,,2020-08-30T12:04:55.416174,37019,Yes,Yes,Other,Yes,Yes,Yes,FP2,Surgical,,,,Yes,3,Yes,Yes,Other,,106,61718,,121.0,
,2020-08-30T12:04:55.534346,,2020-08-30T12:04:57.699166,37020,,,,,,,,,,,,,,,,,,106,61720,,121.0,
,2020-08-30T12:04:57.835132,,2020-08-30T12:05:30.663481,37021,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,5 or more,Yes,Yes,Other,,106,61722,,121.0,
,2020-08-30T12:05:31.116576,,2020-08-30T12:08:00.370522,37022,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,3,Yes,Yes,Street/ Square,,106,61724,,121.0,
,2020-08-30T12:08:00.590501,,2020-08-30T12:08:36.513554,37023,Yes,Yes,Other,Yes,Yes,Some of them,Cloth,,,,,Yes,4,Yes,Yes,Other,,106,61726,,121.0,
,2020-08-30T12:08:36.688307,,2020-08-30T12:09:14.937841,37024,Yes,Yes,Working,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Yes,Other,,106,61728,,121.0,
,2020-08-30T12:09:15.354813,,2020-08-30T12:09:21.431120,37025,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61730,,121.0,
,2020-08-30T12:09:30.916637,,2020-08-30T12:10:05.479717,37026,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Cannot tell,2,No,Yes,Other,,106,61107,,121.0,
,2020-08-30T12:10:05.618760,,2020-08-30T12:10:10.860300,37027,,,,,,,,,,,,,,,,,,106,61233,,121.0,
,2020-08-30T12:10:10.954843,,2020-08-30T12:15:00.240530,37028,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61297,,121.0,
,2020-08-30T12:15:00.413304,,2020-08-30T12:15:48.739528,37029,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,3,Yes,Yes,Other,,106,61329,,121.0,
,2020-08-30T12:15:49.222208,,2020-08-30T12:15:55.268155,37030,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61361,,121.0,
,2020-08-30T12:15:55.386684,,2020-08-30T12:16:24.144166,37031,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61393,,121.0,
,2020-08-30T12:16:24.254881,,2020-08-30T12:16:45.100457,37032,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61425,,121.0,
,2020-08-30T12:16:45.222553,,2020-08-30T12:16:53.596189,37033,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61446,,121.0,
,2020-08-30T12:16:53.705107,,2020-08-30T12:17:55.716523,37034,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,4,Yes,Yes,Other,,106,61462,,121.0,
,2020-08-30T12:17:55.879124,,2020-08-30T12:18:25.686135,37035,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,4,Yes,Not answered,Not answered,,106,61478,,121.0,
,2020-08-30T12:18:25.817728,,2020-08-30T12:18:52.769731,37036,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,61494,,121.0,
,2020-08-30T12:18:52.900804,,2020-08-30T12:19:23.985362,37037,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,5 or more,No,Yes,Street/ Square,,106,61510,,121.0,
,2020-08-30T12:19:24.167751,,2020-08-30T12:19:42.689639,37038,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,2,Yes,Yes,Shop,,106,61518,,121.0,
,2020-08-30T12:19:42.881378,,2020-08-30T12:19:45.955178,37039,,,,,,,,,,,,,,,,,,106,61526,,121.0,
,2020-08-30T12:19:47.777469,,2020-08-30T12:19:53.464682,37040,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61531,,121.0,
,2020-08-30T12:19:53.590356,,2020-08-30T12:19:56.746779,37041,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61535,,121.0,
,2020-08-30T12:19:56.847013,,2020-08-30T12:20:19.911100,37042,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,No,Yes,Other,,106,61539,,121.0,
,2020-08-30T12:20:20.070105,,2020-08-30T12:21:43.018470,37043,Yes,Yes,Other,Yes,Yes,Yes,Cannot tell,,,,,Yes,5 or more,Yes,Yes,Other,,106,61543,,121.0,
,2020-08-30T12:21:43.211875,,2020-08-30T12:21:48.566538,37044,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61547,,121.0,
,2020-08-30T12:21:48.948320,,2020-08-30T12:22:25.955970,37045,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,61551,,121.0,
,2020-08-30T12:22:26.138859,,2020-08-30T12:22:49.171701,37046,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,5 or more,No,Yes,Other,,106,61555,,121.0,
,2020-08-30T12:22:49.302947,,2020-08-30T12:22:51.767997,37047,,,,,,,,,,,,,,,,,,106,61559,,121.0,
,2020-08-30T12:22:51.870005,,2020-08-30T12:23:22.588268,37048,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,2,Yes,Yes,Other,,106,61563,,121.0,
,2020-08-30T12:23:22.719896,,2020-08-30T12:24:02.202319,37049,Yes,Yes,Other,Yes,Yes,Yes,Cannot tell,,,,,Cannot tell,5 or more,No,Yes,Other,,106,61567,,121.0,
,2020-08-30T12:24:07.230330,,2020-08-30T12:24:41.277868,37050,Yes,Yes,Exercising,Surely not,Yes,No,,,,,,Not answered,5 or more,Yes,Yes,Park,,106,60461,,126.0,
,2020-08-30T12:24:41.421505,,2020-08-30T12:25:35.591118,37051,Yes,Yes,Queuing,Surely not,Yes,Some of them,FP2,,,,,Yes,5 or more,No,Yes,Street/ Square,,106,60477,,126.0,
,2020-08-30T12:25:39.747295,,2020-08-30T12:26:30.648072,37052,Yes,Yes,Working,Cannot tell,Yes,Yes,Surgical,FP2,Other,,,Yes,4,No,Yes,Hospital,,106,60469,,126.0,
,2020-08-30T12:26:34.131588,,2020-08-30T12:26:54.287361,37053,Yes,Yes,Working,Yes,Yes,No,,,,,,Not answered,3,Cannot tell,Not answered,Not answered,,106,60485,,126.0,
,2020-08-30T12:26:54.392741,,2020-08-30T12:27:33.375092,37054,Yes,Yes,Other,Yes,Yes,Some of them,FP2,,,,,Yes,5 or more,No,Yes,Street/ Square,,106,60495,,126.0,
,2020-08-30T12:27:33.495386,,2020-08-30T12:28:12.319250,37055,Yes,Yes,Working,Cannot tell,Yes,Yes,Surgical,,,,,Yes,2,No,Yes,Hospital,,106,60503,,126.0,
,2020-08-30T12:28:12.485594,,2020-08-30T12:28:45.546531,37056,Yes,Yes,Exercising,Surely not,Yes,Yes,Cannot tell,,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,60511,,126.0,
,2020-08-30T12:28:45.681871,,2020-08-30T12:29:54.383869,37057,Yes,Yes,Socialising,Cannot tell,Yes,Yes,Cloth,Surgical,,,,Yes,5 or more,No,Yes,Hospital,,106,60519,,126.0,
,2020-08-30T12:29:54.540527,,2020-08-30T12:30:27.962094,37058,Yes,Yes,Working,Maybe,Yes,Cannot tell,,,,,,Not answered,5 or more,Cannot tell,Yes,Outdoors,,106,60527,,126.0,
,2020-08-30T12:30:28.072377,,2020-08-30T12:31:24.625723,37059,Yes,Yes,Exercising,Cannot tell,Yes,No,,,,,,Not answered,5 or more,No,Yes,Outdoors,,106,60534,,126.0,
,2020-08-30T12:31:24.763984,,2020-08-30T12:33:09.474770,37060,Yes,Yes,Working,Cannot tell,Yes,No,,,,,,Not answered,1,Not answered,Not answered,Not answered,,106,60538,,126.0,
,2020-08-30T12:33:09.619001,,2020-08-30T12:34:17.079772,37061,Yes,Yes,Working,Cannot tell,Yes,Yes,Surgical,,,,,Yes,2,No,Yes,Outdoors,,106,60542,,126.0,
,2020-08-30T12:34:17.227730,,2020-08-30T12:34:43.386963,37062,Yes,Yes,Other,Yes,Yes,No,,,,,,Not answered,5 or more,No,Yes,Street/ Square,,106,60546,,126.0,
,2020-08-30T12:34:43.530588,,2020-08-30T12:35:07.745654,37063,Yes,Yes,Cannot tell,Yes,Yes,Cannot tell,,,,,,Not answered,5 or more,Yes,Yes,Outdoors,,106,60550,,126.0,
,2020-08-30T12:35:07.869446,,2020-08-30T12:35:23.955869,37064,Yes,Yes,Other,Surely not,Yes,No,,,,,,Not answered,2,Cannot tell,Not answered,Not answered,,106,60554,,126.0,
,2020-08-30T12:35:24.061263,,2020-08-30T12:35:42.511841,37065,Yes,Yes,Working,Surely not,Yes,No,,,,,,Not answered,2,Yes,Not answered,Not answered,,106,60557,,126.0,
,2020-08-30T12:35:42.655222,,2020-08-30T12:36:25.164007,37066,Yes,Yes,Socialising,Surely not,Yes,No,,,,,,Not answered,2,Cannot tell,Not answered,Not answered,,106,60561,,126.0,
,2020-08-30T12:36:25.295839,,2020-08-30T12:36:47.817770,37067,Yes,Yes,Working,Yes,Yes,Yes,Surgical,,,,,Yes,4,Yes,Yes,Outdoors,,106,60565,,126.0,
,2020-08-30T12:36:47.951601,,2020-08-30T12:37:27.435691,37068,Yes,Yes,Working,Surely not,Yes,Yes,Surgical,FP2,,,,Yes,5 or more,No,Yes,Street/ Square,,106,60569,,126.0,
,2020-08-30T12:37:27.543648,,2020-08-30T12:37:56.427872,37069,Yes,Yes,Working,Surely not,Yes,Yes,FP2,,,,,Yes,1,Not answered,Yes,Street/ Square,,106,60573,,126.0,
,2020-08-30T12:37:56.562764,,2020-08-30T12:38:23.948251,37070,Yes,Yes,Working,Surely not,Yes,Yes,Surgical,,,,,Yes,3,Yes,Yes,Street/ Square,,106,60577,,126.0,
,2020-08-30T12:38:24.055366,,2020-08-30T12:38:47.402735,37071,Yes,Yes,Other,Cannot tell,Yes,Cannot tell,,,,,,Not answered,5 or more,No,Yes,Outdoors,,106,60581,,126.0,
,2020-08-30T12:38:47.526869,,2020-08-30T12:40:08.293611,37072,Yes,Yes,Working,Cannot tell,Yes,No,,,,,,Not answered,5 or more,Yes,Not answered,Not answered,,106,60585,,126.0,
,2020-08-30T12:40:08.438096,,2020-08-30T12:40:31.315500,37073,Yes,Yes,Other,Surely not,Yes,No,,,,,,Not answered,2,Cannot tell,Yes,Outdoors,,106,60589,,126.0,
,2020-08-30T12:40:31.443401,,2020-08-30T12:41:01.760602,37074,Yes,Yes,Other,Cannot tell,Yes,Cannot tell,,,,,,Not answered,5 or more,Cannot tell,Yes,Street/ Square,,106,60593,,126.0,
,2020-08-30T12:41:01.881310,,2020-08-30T12:41:36.107256,37075,Yes,Yes,Working,Yes,Yes,Yes,Surgical,Gasmask,,,,Yes,2,Yes,Yes,Outdoors,,106,60597,,126.0,
,2020-08-30T12:41:48.230103,,2020-08-30T12:41:49.840550,37076,,,,,,,,,,,,,,,,,,106,60491,,126.0,
,2020-08-30T12:41:49.949333,,2020-08-30T12:42:27.780484,37077,Yes,Yes,Working,Maybe,Yes,Some of them,FP2,Other,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,60507,,126.0,
,2020-08-30T12:42:27.910628,,2020-08-30T12:42:54.291298,37078,Yes,Yes,Working,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,5 or more,No,Yes,Street/ Square,,106,60523,,126.0,
,2020-08-30T12:43:36.627070,,2020-08-30T12:44:13.022773,37079,Yes,Yes,Other,Maybe,Yes,Yes,Surgical,Cloth,,,,Yes,2,No,Yes,Street/ Square,,106,60540,,126.0,
,2020-08-30T12:44:13.146984,,2020-08-30T12:44:48.065200,37080,Yes,Yes,Working,Surely not,Yes,Yes,Scarf,,,,,Yes,3,Yes,Yes,Outdoors,,106,60548,,126.0,
,2020-08-30T12:44:48.173637,,2020-08-30T12:45:21.662017,37081,Yes,Yes,Other,Cannot tell,Yes,Yes,Surgical,,,,,Yes,2,Cannot tell,Not answered,Not answered,,106,60556,,126.0,
,2020-08-30T12:45:21.810848,,2020-08-30T12:45:44.078467,37082,Yes,Yes,Exercising,Maybe,Yes,No,,,,,,Not answered,5 or more,No,Yes,Outdoors,,106,60563,,126.0,
,2020-08-30T12:45:44.195190,,2020-08-30T12:45:45.686033,37083,Yes,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,60571,,126.0,
,2020-08-30T12:45:45.789887,,2020-08-30T12:46:14.206872,37084,Yes,Yes,Socialising,Surely not,Yes,No,,,,,,Not answered,5 or more,No,Yes,Park,,106,60579,,126.0,
,2020-08-30T12:46:14.317764,,2020-08-30T12:46:23.578585,37085,Yes,Yes,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,60587,,126.0,
,2020-08-30T12:46:23.695006,,2020-08-30T12:47:01.811293,37086,Yes,Yes,Working,Surely not,Yes,Yes,Gasmask,,,,,Yes,1,Not answered,Not answered,Not answered,,106,60595,,126.0,
,2020-08-30T12:47:04.995435,,2020-08-30T12:47:32.005644,37087,Yes,Yes,Working,Surely not,Yes,Cannot tell,,,,,,Not answered,1,Not answered,Not answered,Not answered,,106,60499,,126.0,
,2020-08-30T12:47:32.130931,,2020-08-30T12:47:58.343283,37088,Yes,Yes,Other,Cannot tell,Yes,No,,,,,,Not answered,1,Not answered,Not answered,Not answered,,106,60531,,126.0,
,2020-08-30T12:47:58.451275,,2020-08-30T12:48:33.422182,37089,Yes,Yes,Other,Surely not,Yes,Some of them,Surgical,Cannot tell,,,,Cannot tell,5 or more,No,Yes,Street/ Square,,106,60544,,126.0,
,2020-08-30T12:48:33.534969,,2020-08-30T12:48:53.871697,37090,Yes,Yes,Working,Surely not,Yes,No,,,,,,Not answered,1,Not answered,Yes,Street/ Square,,106,60559,,126.0,
,2020-08-30T12:48:53.992040,,2020-08-30T12:49:05.858083,37091,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,60575,,126.0,
,2020-08-30T12:49:05.984706,,2020-08-30T12:50:07.746011,37092,Yes,Yes,Working,Maybe,Yes,No,,,,,,Not answered,4,Yes,Not answered,Not answered,,106,60591,,126.0,
,2020-08-30T12:50:11.152715,,2020-08-30T12:50:48.851759,37093,Yes,Yes,Other,Surely not,Yes,Yes,FP2,Cloth,,,,Yes,5 or more,Yes,Yes,Other,,106,60515,,126.0,
,2020-08-30T12:50:48.962929,,2020-08-30T12:50:54.722105,37094,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,60552,,126.0,
,2020-08-30T12:50:54.848914,,2020-08-30T12:51:19.338061,37095,Yes,Yes,Other,Cannot tell,Yes,No,,,,,,Not answered,2,No,Not answered,Not answered,,106,60583,,126.0,
,2020-08-30T12:51:22.145209,,2020-08-30T12:51:42.625149,37096,Yes,Yes,Working,Surely not,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,No,Yes,Outdoors,,106,60536,,126.0,
,2020-08-30T12:51:42.721213,,2020-08-30T12:52:17.092525,37097,Yes,Yes,Other,Maybe,Yes,Cannot tell,,,,,,Not answered,3,No,Yes,Other,,106,60599,,126.0,
,2020-08-30T12:52:17.240591,,2020-08-30T12:52:49.534665,37098,Yes,Yes,Working,Yes,Yes,Some of them,FP2,,,,,No,2,Yes,Not answered,Not answered,,106,60603,,126.0,
,2020-08-30T12:52:49.654600,,2020-08-30T12:53:18.062019,37099,Yes,Yes,Exercising,Surely not,Yes,No,,,,,,Not answered,5 or more,No,Not answered,Not answered,,106,60607,,126.0,
,2020-08-30T12:53:18.177322,,2020-08-30T12:53:47.098537,37100,Yes,Yes,Working,Cannot tell,Yes,Yes,Surgical,,,,,Yes,2,Yes,Yes,Outdoors,,106,60611,,126.0,
,2020-08-30T12:53:47.197544,,2020-08-30T12:54:11.950458,37101,Yes,Yes,Cannot tell,Maybe,Yes,Cannot tell,,,,,,Not answered,3,No,Not answered,Not answered,,106,60615,,126.0,
,2020-08-30T12:54:12.082923,,2020-08-30T12:54:47.906357,37102,Yes,Yes,Working,Yes,Yes,Some of them,Surgical,,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,60618,,126.0,
,2020-08-30T12:54:48.031735,,2020-08-30T12:55:21.025675,37103,Yes,Yes,Queuing,Surely not,Yes,Cannot tell,,,,,,Not answered,5 or more,No,Yes,Street/ Square,,106,60620,,126.0,
,2020-08-30T12:55:21.137041,,2020-08-30T12:55:46.656851,37104,Yes,Yes,Working,Cannot tell,Yes,No,,,,,,Not answered,4,Yes,Yes,Street/ Square,,106,60622,,126.0,
,2020-08-30T12:55:46.775316,,2020-08-30T12:56:08.726642,37105,Yes,Yes,Other,Surely not,Yes,No,,,,,,Not answered,5 or more,Yes,Yes,Outdoors,,106,60624,,126.0,
,2020-08-30T12:56:08.829002,,2020-08-30T12:56:38.563980,37106,Yes,Yes,Other,Surely not,Yes,Yes,Cloth,Cannot tell,,,,Yes,5 or more,No,Yes,Other,,106,60626,,126.0,
